respondent_id,year,age,gender,ses,AC1_commitment,AC2_check_expected5,AC3_check_expected1,FS1,EC2,PT3,EC4,FS5,PD6,FS7,PT8,EC9,PD10,PT11,FS12,PD13,EC14,PT15,FS16,PD17,EC18,PD19,EC20,PT21,EC22,FS23,PD24,PT25,FS26,PD27,PT28,FS_mean,PT_mean,EC_mean,PD_mean,IRI_total,attention_fail_count,included_after_qc,cluster
816,2023,17.0,Mujer,2.0,,,,1,2,3,3,3,1,3,3,3,3,3,3,3,3,5,1,2,5,4,1,2,3,1,2,2,2,4,3,2.0,3.0,2.857142857142857,2.7142857142857144,2.6428571428571432,0,True,1
817,2023,17.0,Hombre,2.0,,,,4,3,5,4,1,1,3,5,3,1,1,4,1,2,5,3,1,4,1,1,3,2,2,1,3,1,1,3,2.571428571428572,3.571428571428572,2.7142857142857144,1.0,2.4642857142857144,0,True,1
818,2023,17.0,Mujer,4.0,,,,3,5,4,4,5,4,4,4,4,2,5,1,5,4,3,5,3,4,2,3,5,4,5,1,5,5,1,4,4.0,4.285714285714286,4.0,2.571428571428572,3.714285714285714,0,True,2
819,2023,17.0,Mujer,3.0,,,,5,4,3,4,4,4,4,3,4,4,3,5,2,4,3,5,3,4,3,4,3,4,5,2,3,5,2,3,4.714285714285714,3.0,4.0,2.857142857142857,3.6428571428571432,0,True,2
820,2023,17.0,Hombre,2.0,,,,1,1,4,3,1,3,2,4,3,3,4,3,4,3,5,1,2,5,3,1,3,1,2,1,1,2,3,3,1.7142857142857142,3.4285714285714284,2.4285714285714284,2.7142857142857144,2.571428571428571,0,True,1
821,2023,17.0,Mujer,1.0,,,,2,1,5,5,2,3,2,4,1,3,4,5,3,3,5,1,4,5,3,2,3,4,2,2,3,1,1,3,2.142857142857143,3.857142857142857,3.0,2.7142857142857144,2.928571428571429,0,True,1
822,2023,17.0,Hombre,1.0,,,,3,4,3,4,3,2,3,4,3,2,4,4,1,3,4,4,4,5,2,2,5,3,4,1,3,4,1,4,3.571428571428572,3.857142857142857,3.4285714285714284,1.8571428571428568,3.178571428571429,0,True,2
823,2023,17.0,Mujer,2.0,,,,4,4,3,3,3,3,2,4,3,4,4,4,2,3,4,4,3,5,3,3,3,3,4,2,3,5,2,3,3.7142857142857135,3.4285714285714284,3.4285714285714284,2.7142857142857144,3.321428571428571,0,True,2
824,2023,17.0,Hombre,0.0,,,,3,4,2,3,3,3,3,4,3,3,2,3,3,2,3,2,4,2,3,3,4,3,4,3,3,3,3,3,3.0,3.0,2.857142857142857,3.142857142857143,3.0,0,True,1
825,2023,17.0,Hombre,2.0,,,,3,1,2,1,4,4,3,4,1,1,3,1,3,1,1,5,1,3,1,3,3,2,5,1,1,5,1,4,3.7142857142857135,2.571428571428572,1.7142857142857142,1.7142857142857142,2.4285714285714284,0,True,1
826,2023,17.0,Hombre,3.0,,,,4,4,5,5,3,1,2,5,1,4,4,4,1,2,4,4,4,4,2,2,4,3,5,1,3,4,1,4,3.7142857142857135,4.142857142857143,3.0,2.0,3.2142857142857144,0,True,1
827,2023,17.0,Hombre,0.0,,,,3,3,4,5,2,3,3,4,5,2,4,3,5,5,5,2,2,5,3,2,4,1,3,2,3,4,1,5,2.857142857142857,4.142857142857143,3.7142857142857135,2.571428571428572,3.321428571428572,0,True,2
828,2023,17.0,Mujer,3.0,,,,5,4,2,1,3,3,4,3,3,3,4,4,2,3,2,2,3,1,3,4,4,5,4,3,3,3,2,3,3.571428571428572,3.0,3.0,2.7142857142857144,3.071428571428571,0,True,1
829,2023,17.0,Mujer,2.0,,,,5,3,3,3,4,2,3,4,3,2,4,4,3,3,5,4,2,4,3,3,3,4,2,2,1,5,2,3,3.857142857142857,3.2857142857142856,3.2857142857142856,2.2857142857142856,3.178571428571428,0,True,1
830,2023,17.0,Hombre,3.0,,,,5,3,2,5,2,4,4,5,1,3,4,3,2,4,3,3,3,3,2,4,4,4,4,2,3,3,3,1,3.4285714285714284,3.142857142857143,3.4285714285714284,2.7142857142857144,3.178571428571429,0,True,2
831,2023,17.0,Mujer,2.0,,,,2,1,5,3,1,2,4,5,4,1,5,3,2,4,5,1,3,5,3,1,4,2,1,1,4,1,1,4,1.8571428571428568,4.571428571428571,2.857142857142857,1.8571428571428568,2.785714285714286,0,True,1
832,2023,17.0,Mujer,2.0,,,,2,3,4,3,5,4,3,4,2,2,3,5,3,3,4,3,3,4,4,4,4,4,3,2,2,4,2,3,3.571428571428572,3.4285714285714284,3.2857142857142856,2.857142857142857,3.2857142857142856,0,True,2
833,2023,17.0,Hombre,1.0,,,,3,2,3,4,1,2,4,4,3,5,2,1,5,4,1,3,4,5,4,5,4,2,1,3,1,1,2,2,2.0,2.4285714285714284,3.571428571428572,3.571428571428572,2.892857142857143,0,True,1
834,2023,17.0,Mujer,3.0,,,,2,2,5,5,3,1,5,4,3,1,4,5,3,3,5,5,3,5,4,2,2,3,3,1,3,5,1,4,4.0,3.857142857142857,3.2857142857142856,2.0,3.2857142857142856,0,True,2
835,2023,17.0,Mujer,2.0,,,,4,2,4,3,4,4,1,3,4,4,3,4,3,3,4,3,4,4,4,3,4,2,3,3,2,4,3,3,3.2857142857142856,3.2857142857142856,3.0,3.571428571428572,3.2857142857142856,0,True,2
836,2023,17.0,Hombre,1.0,,,,4,4,5,5,3,1,2,5,3,1,4,3,1,4,3,4,1,5,1,3,4,2,3,1,3,5,1,2,3.4285714285714284,3.7142857142857135,3.7142857142857135,1.0,2.9642857142857144,0,True,2
837,2023,17.0,Mujer,4.0,,,,5,3,5,3,4,2,3,5,4,4,5,4,2,2,5,5,3,5,3,4,5,4,4,2,4,4,2,5,4.142857142857143,4.857142857142857,3.571428571428572,2.571428571428572,3.7857142857142856,0,True,2
838,2023,17.0,Hombre,1.0,,,,1,3,3,3,1,1,1,3,2,2,3,5,1,3,3,4,2,3,1,1,3,3,4,1,3,3,1,3,2.7142857142857144,3.0,2.571428571428572,1.2857142857142858,2.3928571428571432,0,True,1
839,2023,17.0,Hombre,3.0,,,,4,5,4,5,3,4,3,5,5,3,5,3,2,5,5,5,5,5,2,5,5,5,5,3,4,5,2,5,4.0,4.714285714285714,5.0,3.0,4.178571428571429,0,True,2
840,2023,17.0,Mujer,3.0,,,,2,1,5,3,1,2,2,4,3,1,2,5,3,3,3,4,4,5,4,3,3,3,4,2,3,4,3,4,3.142857142857143,3.4285714285714284,3.0,2.7142857142857144,3.071428571428571,0,True,1
841,2023,17.0,Hombre,2.0,,,,3,2,4,2,1,3,3,5,4,3,2,1,1,2,4,3,2,2,3,3,4,2,1,2,5,1,2,5,1.8571428571428568,4.142857142857143,2.4285714285714284,2.2857142857142856,2.678571428571429,0,True,1
842,2023,17.0,Mujer,1.0,,,,4,5,4,5,4,4,1,5,5,4,5,5,3,2,1,5,5,5,1,4,5,5,5,4,4,5,3,5,4.142857142857143,4.142857142857143,4.428571428571429,3.4285714285714284,4.035714285714286,0,True,2
843,2023,17.0,Mujer,2.0,,,,5,5,2,2,3,4,3,3,4,4,4,3,3,3,4,2,4,4,4,2,3,4,4,4,3,5,2,4,3.571428571428572,3.2857142857142856,3.4285714285714284,3.571428571428572,3.4642857142857144,0,True,2
844,2023,17.0,Hombre,1.0,,,,4,4,4,3,2,3,2,3,3,2,3,3,4,3,4,2,4,4,3,2,4,2,3,2,4,4,2,4,2.857142857142857,3.7142857142857135,3.0,2.857142857142857,3.107142857142857,0,True,1
845,2023,17.0,Hombre,1.0,,,,1,3,3,4,2,3,4,2,3,3,3,4,3,3,3,2,3,3,3,3,3,3,2,2,3,2,2,3,2.4285714285714284,2.857142857142857,3.142857142857143,2.7142857142857144,2.7857142857142856,0,True,1
846,2023,17.0,Hombre,2.0,,,,3,3,4,4,2,3,2,4,4,4,4,3,2,3,3,1,3,4,3,2,3,3,2,2,2,2,2,4,2.142857142857143,3.4285714285714284,3.2857142857142856,2.7142857142857144,2.8928571428571432,0,True,1
847,2023,17.0,Hombre,4.0,,,,5,5,4,3,3,2,4,4,4,2,4,3,4,4,3,1,4,4,3,3,4,4,3,1,2,2,1,3,3.0,3.4285714285714284,3.857142857142857,2.4285714285714284,3.178571428571429,0,True,1
848,2023,17.0,Hombre,3.0,,,,4,1,5,2,1,4,2,5,2,1,2,5,2,4,4,3,3,5,4,2,3,4,4,3,2,2,2,5,3.0,3.7142857142857135,2.857142857142857,2.7142857142857144,3.071428571428571,0,True,1
849,2023,17.0,Mujer,2.0,,,,1,2,5,5,2,1,3,5,2,1,4,5,5,5,5,1,2,5,4,1,4,3,2,1,2,3,2,3,2.4285714285714284,4.0,3.2857142857142856,2.2857142857142856,3.0,0,True,1
850,2023,17.0,Hombre,3.0,,,,5,4,1,2,3,5,2,5,3,5,4,3,2,3,4,4,5,2,3,5,4,5,3,3,4,3,4,4,3.2857142857142856,3.7142857142857135,3.4285714285714284,3.857142857142857,3.571428571428572,0,True,2
851,2023,16.0,Mujer,0.0,,,,4,4,4,5,3,3,4,5,5,4,5,4,3,5,5,1,2,5,3,2,5,4,3,2,5,4,2,5,3.2857142857142856,4.857142857142857,4.285714285714286,2.7142857142857144,3.7857142857142856,0,True,2
852,2023,17.0,Hombre,2.0,,,,2,2,2,2,1,3,3,4,3,2,2,3,2,2,4,2,1,3,2,2,4,1,2,2,3,3,2,3,2.2857142857142856,3.142857142857143,2.142857142857143,2.0,2.392857142857143,0,True,1
853,2023,17.0,Hombre,1.0,,,,5,4,1,2,5,5,3,3,4,5,3,2,3,2,2,3,4,4,3,4,3,2,4,3,4,3,3,3,3.571428571428572,2.7142857142857144,3.142857142857143,3.7142857142857135,3.2857142857142856,0,True,2
854,2023,16.0,Hombre,1.0,,,,2,3,4,4,4,3,4,3,2,3,4,3,3,3,3,4,3,2,3,2,2,4,3,3,3,3,1,4,3.2857142857142856,3.2857142857142856,2.857142857142857,2.7142857142857144,3.0357142857142856,0,True,1
855,2023,17.0,Mujer,2.0,,,,2,3,3,4,4,1,4,3,2,3,3,2,3,4,1,3,4,5,4,3,3,5,4,2,2,1,2,1,2.857142857142857,2.2857142857142856,3.7142857142857135,2.7142857142857144,2.8928571428571432,0,True,1
856,2023,17.0,Hombre,3.0,,,,2,2,4,5,1,1,3,5,2,1,2,4,5,5,1,2,1,5,4,2,2,4,3,2,1,2,1,3,2.4285714285714284,2.571428571428572,3.571428571428572,2.142857142857143,2.6785714285714284,0,True,1
857,2023,17.0,Hombre,1.0,,,,4,4,2,2,3,4,3,4,4,4,3,4,1,3,2,4,3,3,2,3,4,2,4,2,3,3,3,4,3.571428571428572,3.142857142857143,3.0,2.7142857142857144,3.1071428571428577,0,True,1
858,2023,17.0,Hombre,2.0,,,,3,3,5,4,1,2,2,4,3,2,4,3,3,4,4,4,3,4,2,2,3,2,4,2,4,2,1,4,2.7142857142857144,4.0,3.142857142857143,2.142857142857143,3.0,0,True,1
859,2023,17.0,Hombre,0.0,,,,4,3,4,3,1,1,4,4,4,1,3,4,3,5,4,1,1,4,3,1,4,1,2,2,1,1,2,1,2.4285714285714284,3.0,3.0,1.8571428571428568,2.571428571428572,0,True,1
860,2023,17.0,Mujer,3.0,,,,5,2,5,2,5,3,4,4,3,2,5,5,4,5,3,2,3,5,4,5,5,5,5,3,3,2,2,5,4.0,4.285714285714286,3.857142857142857,3.0,3.7857142857142856,0,True,2
861,2023,17.0,Hombre,4.0,,,,3,3,4,5,2,2,1,4,2,3,1,1,2,1,4,1,4,2,3,2,4,1,1,2,1,1,2,3,1.4285714285714286,3.0,2.2857142857142856,2.571428571428572,2.321428571428572,0,True,1
862,2023,17.0,Mujer,2.0,,,,3,2,3,2,1,4,2,2,3,2,2,2,4,2,3,1,2,3,5,3,3,3,2,3,3,2,3,2,1.8571428571428568,2.571428571428572,2.571428571428572,3.2857142857142856,2.571428571428571,0,True,1
863,2023,17.0,Mujer,3.0,,,,2,2,3,4,1,1,4,4,2,1,2,5,4,4,5,1,1,5,2,2,3,3,2,1,1,5,1,4,2.857142857142857,3.142857142857143,3.142857142857143,1.5714285714285714,2.6785714285714284,0,True,1
864,2023,17.0,Mujer,3.0,,,,4,1,1,2,4,3,3,4,1,2,2,3,2,2,2,4,3,2,2,4,2,1,2,3,1,4,2,3,3.4285714285714284,2.142857142857143,1.8571428571428568,2.4285714285714284,2.4642857142857144,0,True,1
865,2023,17.0,Hombre,2.0,,,,2,3,3,4,2,3,2,4,2,3,4,4,2,4,3,2,3,4,2,3,2,4,3,2,2,2,2,4,2.4285714285714284,3.142857142857143,3.4285714285714284,2.4285714285714284,2.857142857142857,0,True,1
866,2023,17.0,Mujer,1.0,,,,1,2,5,5,1,1,5,3,3,2,2,4,4,5,5,1,1,5,5,1,4,1,1,1,3,2,1,3,2.142857142857143,3.571428571428572,3.142857142857143,2.142857142857143,2.75,0,True,1
867,2023,16.0,Mujer,4.0,,,,5,3,2,4,2,4,5,4,3,2,2,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3.571428571428572,2.857142857142857,3.142857142857143,2.857142857142857,3.107142857142857,0,True,1
868,2023,17.0,Hombre,1.0,,,,5,4,5,5,4,2,3,5,4,4,4,3,4,2,5,4,4,5,3,4,4,3,4,4,4,4,3,4,3.857142857142857,4.428571428571429,3.857142857142857,3.4285714285714284,3.8928571428571432,0,True,2
869,2023,17.0,Mujer,2.0,,,,2,3,4,3,2,1,1,5,4,5,5,4,5,2,1,1,5,5,1,1,5,5,2,5,1,1,1,3,1.8571428571428568,3.4285714285714284,3.2857142857142856,3.2857142857142856,2.9642857142857144,0,True,2
870,2023,17.0,Hombre,2.0,,,,2,3,4,3,1,1,2,3,2,2,3,2,2,4,4,2,4,3,4,2,3,2,3,2,2,3,2,3,2.142857142857143,3.142857142857143,2.7142857142857144,2.4285714285714284,2.607142857142857,0,True,1
871,2023,17.0,Hombre,0.0,,,,2,3,5,4,1,1,4,4,3,2,3,4,2,4,2,2,2,5,2,2,3,2,3,1,1,3,1,5,2.7142857142857144,3.2857142857142856,3.2857142857142856,1.5714285714285714,2.714285714285714,0,True,1
872,2023,17.0,Hombre,2.0,,,,4,3,3,4,2,3,4,3,3,2,3,4,3,4,4,2,3,5,3,2,5,3,3,2,2,3,3,4,3.142857142857143,3.4285714285714284,3.4285714285714284,2.7142857142857144,3.178571428571429,0,True,2
873,2023,17.0,Hombre,0.0,,,,5,1,3,3,1,4,3,3,3,3,3,3,2,5,3,3,3,4,3,4,4,3,3,4,3,2,3,4,2.857142857142857,3.2857142857142856,3.2857142857142856,3.142857142857143,3.1428571428571423,0,True,2
874,2023,17.0,Hombre,4.0,,,,5,5,5,5,1,1,5,5,5,5,5,4,1,5,4,1,1,5,1,5,5,5,1,1,3,3,1,5,2.857142857142857,4.571428571428571,5.0,1.5714285714285714,3.5,0,True,2
875,2023,17.0,Mujer,3.0,,,,4,2,4,5,3,2,4,4,4,2,4,4,4,2,5,2,2,2,2,2,4,2,2,2,3,3,1,3,3.142857142857143,3.857142857142857,2.7142857142857144,2.142857142857143,2.9642857142857144,0,True,1
876,2023,17.0,Hombre,2.0,,,,2,3,3,3,1,2,4,3,2,3,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2.571428571428572,3.142857142857143,2.857142857142857,2.857142857142857,2.857142857142857,0,True,1
877,2023,17.0,Hombre,2.0,,,,4,3,5,4,1,2,3,4,2,2,4,3,3,3,3,1,2,3,3,3,3,4,3,3,4,3,3,3,2.571428571428572,3.7142857142857135,3.142857142857143,2.571428571428572,3.0,0,True,1
878,2023,17.0,Mujer,3.0,,,,1,3,4,5,1,1,4,2,1,2,3,3,4,4,5,1,2,4,4,1,2,1,2,1,2,1,2,3,1.8571428571428568,3.0,2.7142857142857144,2.2857142857142856,2.4642857142857144,0,True,1
879,2023,17.0,Mujer,1.0,,,,3,3,3,3,2,3,3,3,3,3,3,3,3,5,3,2,3,5,4,3,3,3,2,3,3,3,3,3,2.571428571428572,3.0,3.571428571428572,3.142857142857143,3.071428571428571,0,True,2
880,2023,17.0,Hombre,1.0,,,,1,2,5,5,1,1,5,1,1,1,1,5,5,5,5,1,1,5,5,1,1,1,1,1,1,1,1,1,2.142857142857143,2.142857142857143,2.857142857142857,2.142857142857143,2.321428571428571,0,True,1
881,2023,17.0,Hombre,3.0,,,,2,2,3,3,2,2,2,3,1,1,3,4,2,3,3,3,2,3,3,1,3,2,3,1,3,3,1,4,2.7142857142857144,3.142857142857143,2.142857142857143,1.7142857142857142,2.4285714285714284,0,True,1
882,2023,17.0,Hombre,1.0,,,,3,1,4,5,2,1,1,4,1,4,1,5,1,1,1,3,1,1,2,1,4,1,2,4,2,1,1,4,2.4285714285714284,2.857142857142857,1.5714285714285714,2.0,2.2142857142857144,0,True,1
883,2023,17.0,Mujer,3.0,,,,2,3,5,4,5,3,3,3,3,3,5,1,3,3,3,3,3,5,3,3,3,5,1,1,2,4,2,2,2.7142857142857144,3.2857142857142856,3.7142857142857135,2.571428571428572,3.071428571428572,0,True,1
884,2023,17.0,Hombre,4.0,,,,2,4,3,4,2,2,4,5,3,3,5,4,5,3,5,1,3,5,3,2,4,3,2,3,5,1,2,5,2.2857142857142856,4.571428571428571,3.4285714285714284,3.0,3.321428571428571,0,True,1
885,2023,17.0,Mujer,1.0,,,,3,4,4,4,4,2,3,4,4,3,4,2,3,4,4,3,3,3,3,3,3,3,3,2,2,4,2,4,3.142857142857143,3.571428571428572,3.571428571428572,2.571428571428572,3.2142857142857144,0,True,1
886,2023,17.0,Hombre,2.0,,,,1,2,5,3,1,3,4,5,3,1,5,3,1,2,4,1,3,4,5,2,4,1,1,1,1,2,2,3,1.8571428571428568,3.857142857142857,2.4285714285714284,2.2857142857142856,2.6071428571428568,0,True,1
887,2023,17.0,Mujer,2.0,,,,4,5,5,5,4,3,4,4,2,3,4,4,3,5,4,3,3,5,4,3,4,3,3,2,2,3,2,4,3.571428571428572,3.857142857142857,4.0,2.857142857142857,3.571428571428572,0,True,2
888,2023,17.0,Mujer,2.0,,,,3,3,4,5,3,4,5,4,2,4,4,5,2,5,3,4,3,5,3,3,4,4,4,2,2,5,1,4,4.142857142857143,3.571428571428572,3.857142857142857,2.7142857142857144,3.571428571428572,0,True,2
889,2023,17.0,Hombre,2.0,,,,1,3,4,2,1,2,3,3,3,1,3,4,3,3,3,1,1,5,4,1,2,2,1,1,2,1,1,3,1.7142857142857142,2.857142857142857,2.7142857142857144,1.8571428571428568,2.2857142857142856,0,True,1
890,2023,16.0,Hombre,3.0,,,,4,4,4,3,1,3,1,4,3,2,3,4,2,4,4,2,2,4,3,2,3,2,2,2,2,3,2,2,2.4285714285714284,3.142857142857143,3.142857142857143,2.2857142857142856,2.75,0,True,1
891,2023,18.0,Hombre,2.0,,,,4,4,3,2,2,4,2,5,4,3,4,2,4,5,5,1,1,4,2,2,3,2,2,2,1,2,3,4,2.142857142857143,3.571428571428572,3.2857142857142856,2.7142857142857144,2.928571428571429,0,True,1
892,2023,17.0,Hombre,2.0,,,,3,2,4,5,1,2,3,4,3,2,4,2,2,4,4,4,2,2,3,1,5,3,4,2,4,2,2,3,2.7142857142857144,4.0,2.857142857142857,2.142857142857143,2.9285714285714284,0,True,1
893,2023,17.0,Hombre,2.0,,,,4,3,2,2,4,4,2,4,4,4,4,2,2,2,2,4,4,2,2,4,4,4,4,4,3,4,2,4,3.4285714285714284,3.2857142857142856,3.0,3.142857142857143,3.214285714285714,0,True,1
894,2023,17.0,Hombre,1.0,,,,4,3,2,3,4,3,2,3,4,3,4,3,2,3,2,3,4,3,2,3,4,3,4,3,4,3,4,3,3.2857142857142856,3.142857142857143,3.142857142857143,3.0,3.142857142857143,0,True,1
895,2023,17.0,Hombre,1.0,,,,2,4,5,5,2,1,3,4,4,3,4,4,1,4,4,2,3,4,1,3,4,4,2,1,4,3,1,5,2.571428571428572,4.285714285714286,4.0,1.5714285714285714,3.107142857142857,0,True,1
896,2023,17.0,Hombre,2.0,,,,4,3,3,4,5,2,2,5,3,5,4,5,1,3,4,5,2,4,2,4,5,3,5,3,4,5,2,3,4.428571428571429,4.0,3.4285714285714284,2.4285714285714284,3.571428571428572,0,True,2
897,2023,17.0,Mujer,2.0,,,,5,4,3,5,5,2,4,5,3,2,3,3,1,3,4,4,1,5,1,2,4,4,4,1,3,2,1,4,3.857142857142857,3.7142857142857135,3.7142857142857135,1.2857142857142858,3.142857142857143,0,True,2
898,2023,17.0,Mujer,4.0,,,,3,4,4,4,3,3,2,5,3,4,4,4,3,4,3,2,3,5,3,3,4,5,3,3,4,5,3,3,3.142857142857143,3.857142857142857,4.0,3.142857142857143,3.5357142857142856,0,True,2
899,2023,17.0,Mujer,1.0,,,,4,5,3,4,4,3,3,4,4,2,5,4,2,4,5,5,3,5,2,4,4,5,4,2,4,4,1,4,4.0,4.142857142857143,4.428571428571429,2.142857142857143,3.678571428571429,0,True,2
900,2023,17.0,Mujer,2.0,,,,4,3,2,2,4,3,4,3,2,3,3,5,2,4,2,2,3,3,4,2,4,4,2,3,1,5,4,5,3.7142857142857135,2.857142857142857,2.857142857142857,3.142857142857143,3.142857142857143,0,True,1
901,2023,17.0,Hombre,1.0,,,,3,1,4,1,1,2,2,4,1,2,1,1,4,1,2,1,1,1,4,3,2,4,1,1,1,1,1,1,1.4285714285714286,2.142857142857143,1.7142857142857142,2.142857142857143,1.8571428571428568,0,True,1
902,2023,17.0,Hombre,1.0,,,,5,5,3,3,3,4,3,5,2,3,3,2,3,4,4,5,2,5,2,3,5,1,5,2,2,5,1,5,4.0,3.857142857142857,3.2857142857142856,2.4285714285714284,3.392857142857143,0,True,2
903,2023,17.0,Mujer,2.0,,,,1,4,5,5,4,3,5,4,4,2,4,4,3,3,5,2,3,5,4,3,4,5,4,2,1,1,2,3,3.0,3.7142857142857135,4.142857142857143,2.7142857142857144,3.3928571428571432,0,True,2
904,2023,17.0,Mujer,3.0,,,,1,4,5,5,4,1,3,5,5,1,5,5,2,5,3,4,1,5,1,1,5,3,4,1,4,4,1,3,3.571428571428572,4.285714285714286,4.0,1.1428571428571428,3.25,0,True,2
905,2023,17.0,Hombre,2.0,,,,3,2,4,3,2,3,3,4,2,4,4,4,2,2,2,4,4,5,4,1,4,4,1,3,4,3,2,4,2.857142857142857,3.7142857142857135,2.7142857142857144,3.142857142857143,3.1071428571428568,0,True,1
906,2023,17.0,Hombre,3.0,,,,3,2,3,3,2,3,3,3,1,2,2,4,3,4,2,2,2,4,4,2,2,2,1,2,2,3,2,3,2.571428571428572,2.4285714285714284,2.571428571428572,2.571428571428572,2.5357142857142856,0,True,1
907,2023,17.0,Mujer,2.0,,,,5,5,4,4,5,4,3,5,4,5,4,5,3,5,5,4,5,2,1,5,4,5,5,3,3,4,3,5,4.428571428571429,4.285714285714286,4.285714285714286,3.4285714285714284,4.107142857142857,0,True,2
908,2023,17.0,Hombre,6.0,,,,4,3,4,4,3,3,3,4,4,3,4,3,3,5,5,1,3,5,3,5,5,5,4,3,4,4,2,1,3.142857142857143,3.857142857142857,4.428571428571429,2.857142857142857,3.571428571428572,0,True,2
909,2023,17.0,Mujer,1.0,,,,4,3,4,4,2,3,3,4,3,3,5,4,2,4,3,2,3,4,2,2,4,5,4,1,5,4,3,5,3.2857142857142856,4.285714285714286,3.571428571428572,2.4285714285714284,3.392857142857143,0,True,2
910,2023,17.0,Mujer,2.0,,,,4,3,3,5,1,3,4,3,5,3,3,3,5,4,3,1,4,5,4,4,4,5,1,2,5,1,2,5,2.142857142857143,3.7142857142857135,4.428571428571429,3.2857142857142856,3.3928571428571432,0,True,2
911,2023,17.0,Hombre,2.0,,,,2,3,4,4,1,3,3,5,2,1,2,3,2,4,5,2,1,5,3,1,4,2,2,1,2,1,1,2,2.0,3.4285714285714284,3.0,1.7142857142857142,2.5357142857142856,0,True,1
912,2023,17.0,Hombre,1.0,,,,5,3,3,3,3,1,4,5,4,1,3,3,1,1,5,3,1,5,3,3,5,3,3,1,3,5,1,3,3.7142857142857135,3.857142857142857,3.142857142857143,1.2857142857142858,3.0,0,True,2
913,2023,17.0,Mujer,2.0,,,,3,4,5,5,2,4,3,5,2,4,4,3,3,4,4,1,4,2,2,2,5,3,2,2,3,2,3,4,2.2857142857142856,4.285714285714286,3.142857142857143,3.142857142857143,3.214285714285714,0,True,1
914,2023,17.0,Mujer,2.0,,,,3,3,3,5,1,4,1,5,3,3,5,3,3,5,5,1,3,5,5,5,5,5,1,3,4,1,3,3,1.5714285714285714,4.285714285714286,4.428571428571429,3.4285714285714284,3.4285714285714284,0,True,2
915,2023,17.0,Hombre,4.0,,,,3,4,4,4,1,3,2,4,2,2,4,5,3,5,4,3,4,5,3,4,4,2,3,1,2,2,1,4,2.7142857142857144,3.7142857142857135,3.7142857142857135,2.4285714285714284,3.142857142857143,0,True,1
916,2023,17.0,Mujer,3.0,,,,4,4,4,3,3,3,5,4,4,3,5,4,4,5,5,3,5,5,4,3,4,3,4,5,4,5,2,5,4.0,4.428571428571429,3.857142857142857,3.7142857142857135,4.0,0,True,2
917,2023,17.0,Hombre,2.0,,,,5,4,4,4,5,3,5,4,2,1,4,5,3,4,5,5,3,5,5,2,3,3,5,1,2,4,1,3,4.857142857142857,3.571428571428572,3.4285714285714284,2.4285714285714284,3.571428571428572,0,True,2
918,2023,17.0,Mujer,3.0,,,,4,3,3,5,3,4,4,3,3,3,3,3,5,4,4,2,5,4,5,5,3,5,2,4,3,2,3,3,2.857142857142857,3.142857142857143,4.142857142857143,4.142857142857143,3.571428571428571,0,True,2
919,2023,17.0,Mujer,2.0,,,,2,4,5,5,3,3,4,5,4,1,5,5,3,4,4,3,3,5,2,4,5,4,3,2,4,5,1,5,3.571428571428572,4.714285714285714,4.285714285714286,2.142857142857143,3.678571428571429,0,True,2
920,2023,17.0,Hombre,1.0,,,,4,2,5,4,1,1,2,4,2,2,4,5,2,4,5,4,2,3,2,2,4,2,4,2,3,4,2,4,3.4285714285714284,4.142857142857143,2.7142857142857144,1.8571428571428568,3.0357142857142856,0,True,1
921,2023,17.0,Hombre,1.0,,,,1,1,5,5,1,1,5,1,1,1,5,5,1,1,1,1,1,5,5,1,1,1,1,1,1,2,1,5,2.2857142857142856,2.7142857142857144,2.142857142857143,1.5714285714285714,2.1785714285714284,0,True,1
922,2023,17.0,Mujer,3.0,,,,4,4,4,4,2,3,2,4,3,2,5,2,2,4,4,4,2,5,4,2,4,1,2,2,3,4,2,4,2.857142857142857,4.0,3.2857142857142856,2.4285714285714284,3.142857142857143,0,True,1
923,2023,17.0,Mujer,2.0,,,,5,5,5,5,5,4,3,4,3,3,5,5,3,5,3,4,4,5,1,4,4,5,5,3,5,5,2,5,4.571428571428571,4.428571428571429,4.571428571428571,2.857142857142857,4.107142857142857,0,True,2
924,2023,17.0,Hombre,2.0,,,,2,4,5,5,2,3,4,4,4,3,4,3,3,3,4,4,4,5,3,4,4,3,4,3,4,4,2,4,3.2857142857142856,4.142857142857143,4.0,3.0,3.607142857142857,0,True,2
925,2023,17.0,Hombre,1.0,,,,3,2,3,2,3,2,5,3,2,2,3,5,4,5,5,3,3,4,4,3,2,4,1,2,3,3,1,5,3.2857142857142856,3.4285714285714284,3.142857142857143,2.571428571428572,3.1071428571428568,0,True,1
926,2023,17.0,Mujer,2.0,,,,4,2,3,4,4,4,2,4,4,3,4,2,3,2,4,2,3,5,3,4,4,3,4,2,2,2,2,4,2.857142857142857,3.571428571428572,3.4285714285714284,2.857142857142857,3.178571428571429,0,True,1
927,2023,17.0,Mujer,2.0,,,,3,2,4,5,2,1,5,3,3,1,3,5,5,5,5,2,3,5,3,2,3,4,3,1,2,5,1,2,3.571428571428572,3.142857142857143,3.7142857142857135,2.142857142857143,3.142857142857143,0,True,1
