respondent_id,year,age,gender,ses,AC1,AC2,AC3,FS1,EC2,PT3,EC4,FS5,PD6,FS7,PT8,EC9,PD10,PT11,FS12,PD13,EC14,PT15,FS16,PD17,EC18,PD19,EC20,PT21,EC22,FS23,PD24,PT25,FS26,PD27,PT28,FS_mean,PT_mean,EC_mean,PD_mean,IRI_total,qc_fail_count,md_score,is_outlier
509,2023,18.0,2.0,2.0,,,,3,5,2,3,5,5,5,3,4,5,5,5,3,2,2,5,4,5,3,5,5,5,5,5,2,5,3,3,4.714285714285714,3.142857142857143,4.142857142857143,4.0,4.0,0,6.257912562643616,False
510,2023,19.0,1.0,3.0,,,,5,3,5,4,4,3,4,5,2,3,4,3,3,3,2,2,3,2,2,3,4,3,2,2,2,2,2,3,3.142857142857143,3.5714285714285716,2.857142857142857,2.5714285714285716,3.0357142857142856,0,5.080413024848957,False
511,2023,27.0,1.0,1.0,,,,4,3,2,3,2,3,2,4,2,4,2,2,2,3,3,2,2,3,3,2,3,2,3,1,3,1,2,3,2.2857142857142856,2.857142857142857,2.5714285714285716,2.4285714285714284,2.5357142857142856,0,4.487555987519297,False
512,2023,18.0,1.0,1.0,,,,4,4,4,4,4,3,4,4,3,2,3,3,3,3,2,1,3,5,4,4,4,2,2,2,3,5,1,2,3.2857142857142856,3.142857142857143,3.5714285714285716,2.5714285714285716,3.142857142857143,0,5.47616361840867,False
513,2023,21.0,1.0,2.0,,,,3,4,4,4,3,3,3,4,3,3,4,3,2,4,4,2,2,4,4,3,3,4,2,2,3,1,3,5,2.4285714285714284,3.857142857142857,3.7142857142857144,2.7142857142857144,3.178571428571429,0,4.2210084251688516,False
514,2023,20.0,2.0,3.0,,,,4,3,5,4,3,2,4,4,4,2,4,5,2,4,4,3,3,4,3,2,4,3,2,2,3,2,1,4,3.2857142857142856,4.0,3.4285714285714284,2.142857142857143,3.214285714285714,0,3.6145416830204544,False
515,2023,30.0,2.0,2.0,,,,3,4,4,5,2,3,4,3,3,2,3,4,4,5,4,3,3,5,3,1,3,3,3,2,3,2,1,4,3.0,3.4285714285714284,3.7142857142857144,2.5714285714285716,3.1785714285714284,0,3.7495440374237043,False
516,2023,18.0,1.0,0.0,,,,4,4,1,5,1,1,5,5,5,5,5,5,1,5,5,5,3,5,3,1,5,1,4,1,5,5,1,5,4.142857142857143,4.428571428571429,3.7142857142857144,2.142857142857143,3.6071428571428577,0,8.424925272676814,True
517,2023,18.0,2.0,1.0,,,,5,4,4,3,2,4,5,2,5,4,4,4,5,5,4,2,4,5,2,4,3,5,3,2,3,3,1,1,3.4285714285714284,3.0,4.428571428571429,3.142857142857143,3.5,0,6.461334100108154,False
518,2023,22.0,1.0,2.0,,,,4,4,5,5,1,2,3,5,3,2,5,4,3,5,5,1,2,5,3,3,3,3,2,2,4,4,1,5,2.7142857142857144,4.571428571428571,4.0,2.142857142857143,3.3571428571428568,0,4.253975831014441,False
519,2023,19.0,1.0,2.0,,,,3,3,3,4,2,3,3,4,2,3,4,4,2,3,4,3,3,5,4,3,3,4,3,2,2,2,1,2,2.857142857142857,3.142857142857143,3.4285714285714284,2.5714285714285716,3.0,0,3.961908750047244,False
520,2023,18.0,2.0,1.0,,,,4,5,2,5,4,3,1,4,4,3,5,2,3,5,3,3,4,5,4,3,5,5,3,3,3,3,1,5,2.857142857142857,3.857142857142857,4.571428571428571,3.0,3.571428571428571,0,5.635967821503376,False
521,2023,21.0,1.0,1.0,,,,3,5,2,3,3,2,1,5,5,2,4,1,1,4,4,3,4,5,2,5,4,5,5,2,1,3,3,3,2.7142857142857144,3.2857142857142856,4.571428571428571,2.2857142857142856,3.2142857142857144,0,6.784496270348393,False
522,2023,18.0,1.0,1.0,,,,5,5,4,4,3,3,3,5,3,3,4,4,4,3,5,4,3,5,3,3,4,4,4,2,2,3,2,4,3.7142857142857144,4.0,3.857142857142857,2.857142857142857,3.607142857142857,0,3.9926987093610777,False
523,2023,19.0,2.0,2.0,,,,1,5,4,3,5,3,5,5,4,2,4,5,2,3,3,2,5,4,2,5,5,5,5,2,3,4,2,3,3.857142857142857,3.857142857142857,4.142857142857143,2.5714285714285716,3.607142857142857,0,6.405356571713253,False
524,2023,18.0,2.0,2.0,,,,3,4,5,5,1,3,3,5,3,3,3,4,4,3,5,1,2,5,4,1,4,4,1,3,1,1,1,5,2.0,4.0,3.5714285714285716,2.857142857142857,3.107142857142857,0,5.854668818861091,False
525,2023,18.0,1.0,3.0,,,,3,3,4,3,2,2,2,4,4,2,2,2,2,2,4,2,2,5,3,2,4,1,2,2,4,2,2,4,2.142857142857143,3.7142857142857144,2.857142857142857,2.142857142857143,2.7142857142857144,0,4.4533227516533245,False
526,2023,32.0,2.0,0.0,,,,3,3,3,4,4,4,4,4,3,3,3,3,2,4,4,4,4,4,4,3,3,4,4,3,3,4,2,2,3.7142857142857144,3.142857142857143,3.5714285714285716,3.142857142857143,3.392857142857143,0,3.7645258668074857,False
527,2023,19.0,1.0,2.0,,,,3,5,5,5,1,2,3,5,3,3,4,3,2,5,5,1,3,5,2,1,4,1,3,1,5,4,1,5,2.5714285714285716,4.714285714285714,3.5714285714285716,2.0,3.2142857142857144,0,5.357813724529497,False
528,2023,18.0,2.0,2.0,,,,2,3,5,4,1,3,2,2,3,1,2,2,5,3,4,1,5,5,2,4,3,5,2,5,2,1,3,3,1.5714285714285714,3.0,3.857142857142857,3.4285714285714284,2.9642857142857144,0,7.215808515155709,False
529,2023,18.0,2.0,2.0,,,,5,3,3,3,4,2,4,5,3,3,3,5,3,3,4,4,2,4,2,4,3,5,5,1,3,5,1,2,4.571428571428571,3.2857142857142856,3.5714285714285716,2.0,3.357142857142857,0,5.041180739417286,False
530,2023,18.0,2.0,3.0,,,,3,3,2,4,2,4,4,4,1,1,3,3,2,3,1,4,4,4,3,4,4,1,3,2,4,4,1,2,3.2857142857142856,2.857142857142857,2.857142857142857,2.4285714285714284,2.857142857142857,0,6.351560183556775,False
531,2023,18.0,2.0,2.0,,,,4,4,5,5,5,3,1,5,5,4,4,3,1,5,5,1,2,5,2,3,5,4,3,1,4,5,1,5,3.142857142857143,4.714285714285714,4.428571428571429,2.0,3.5714285714285716,0,5.834735307241793,False
532,2023,18.0,1.0,2.0,,,,1,3,5,5,1,1,5,4,3,1,3,5,1,4,3,1,1,5,2,1,3,3,1,1,4,1,1,3,2.142857142857143,3.5714285714285716,3.4285714285714284,1.1428571428571428,2.571428571428571,0,4.9846573909875875,False
533,2023,22.0,2.0,2.0,,,,3,4,4,1,2,4,3,2,2,4,3,4,4,2,4,3,3,4,3,3,2,3,2,2,4,3,3,4,2.857142857142857,3.2857142857142856,2.7142857142857144,3.2857142857142856,3.0357142857142856,0,5.711144648849764,False
534,2023,18.0,2.0,3.0,,,,3,4,5,2,2,2,4,3,2,3,3,3,3,4,3,1,3,5,3,2,3,4,3,2,3,3,2,3,2.7142857142857144,3.2857142857142856,3.2857142857142856,2.5714285714285716,2.964285714285714,0,4.425617103620467,False
